document,term,count
2362,shall,2
2362,weep,1
2362,word,1
2363,caught,1
2363,spider,1
2363,thing,1
2363,web,1
2364,away,1
2364,death,1
2364,foul,1
2364,gasping,1
2364,life,1
2364,thy,1
2365,lying,1
2365,slavish,1
2365,woes,2
2366,craft,1
2366,doom,1
2366,dying,1
2366,lonely,1
2367,hands,1
2367,iron,1
2367,slay,1
2367,twoedged,1
2369,clytemnestra,1
2371,criest,1
2371,deed,1
2371,hath,1
2371,still,1
2371,thou,1
2372,gaze,1
2372,nay,1
2372,thought,1
2372,work,1
2373,agamemnons,1
2373,queen,1
2374,hath,1
2374,round,1
2374,tis,2
2374,wrought,1
2375,dead,1
2375,mans,1
2375,phantom,1
2375,wife,1
2376,astray,1
2376,driver,1
2376,men,1
2376,old,1
2376,wrath,1
2377,atreus,1
2377,defiled,1
2377,feast,1
2377,pursuer,1
2378,ancient,1
2378,assoil,1
2378,debt,1
2378,hath,1
2378,life,1
2378,paid,1
2379,crowned,1
2379,day,1
2379,king,1
2379,warrior,1
2380,atones,1
2380,child,1
2380,slain,1
2382,chorus,1
2384,art,1
2384,herein,1
2384,innocent,1
2384,thou,1
2385,boast,1
2385,dare,1
2385,tongue,1
2386,ancient,1
2386,deeps,1
2386,sin,1
2386,yet,1
2387,avenger,1
2387,may,1
2387,thee,1
2387,wrought,1
2389,crasheth,1
2389,groping,1
2389,red,1
2389,slayer,1
2389,wild,1
2390,blood,2
2390,build,1
2390,peace,1
2391,frozen,1
2391,like,1
2391,old,1
2391,stain,1
2391,wash,1
2391,water,1
2392,child,1
2392,torn,1
2394,mourners,1
2396,king,2
2396,sorrow,2
2397,say,1
2397,shall,2
2397,weep,1
2397,word,1
2398,caught,1
2398,spider,1
2398,thing,1
2398,web,1
2399,away,1
2399,death,1
2399,foul,1
2399,gasping,1
2399,life,1
2399,thy,1
2400,lying,1
2400,slavish,1
2400,woes,2
2401,craft,1
2401,doom,1
2401,dying,1
2401,lonely,1
2402,hands,1
2402,iron,1
2402,slay,1
2402,twoedged,1
2404,clytemnestra,1
2406,craft,1
2406,doom,1
2406,first,1
2407,accurst,1
2407,house,1
2407,making,1
2407,planted,1
2408,blossom,1
2408,riven,1
2408,root,1
2409,"iphigen\u00e3",1
2409,unforgiven,1
2410,even,1
2410,pain,1
2410,wrong,1
2411,house,1
2411,laugh,1
2411,shall,1
2411,slain,1
2412,count,1
2412,scored,1
2413,hath,1
2413,paid,1
2413,"spoil\u00e3d",1
2414,due,1
2414,sword,1
2416,chorus,1
2418,dulleyed,1
2418,lost,1
2418,mind,1
2419,feels,1
2419,knows,1
2420,fly,1
2420,hide,1
2420,whither,1
2421,house,1
2421,reels,1
2422,falls,1
2422,noise,1
2422,rain,1
2423,affrighteth,1
2423,roof,1
2424,away,1
2424,walls,1
2424,washing,1
2425,bloodily,1
2425,falls,1
2425,rain,1
2427,abate,1
2427,doth,1
2427,ever,1
2427,sound,1
2428,fate,1
2428,hour,1
2428,next,1
2429,due,1
2429,vengeance,1
2429,whetting,1
2430,new,2
2430,whetstones,1
2431,hate,1
2431,workings,1
2433,mourners,1
2435,covered,1
2435,earth,2
2435,hadst,1
2435,thou,1
2436,eer,1
2436,looked,1
2436,lord,1
2436,low,1
2436,thus,1
2437,girth,1
2437,marble,1
2437,"pall\u00e3d",1
2437,silvern,1
2438,flow,1
2438,hands,1
2438,may,2
2438,shroud,1
2438,tears,1
2440,dared,1
2440,slay,1
2440,thine,1
2440,woman,1
2441,durst,1
2441,now,1
2441,pray,1
2441,thou,1
2441,weep,1
2442,deep,1
2442,pay,1
2442,soul,1
2442,unworth,1
2443,blow,1
2443,forget,1
2443,gift,1
2443,prayer,1
2443,thy,1
2445,heart,1
2445,sincere,1
2446,bring,1
2446,grief,1
2446,praise,1
2446,shall,1
2447,lay,1
2447,sepulchre,1
2448,chief,1
2448,great,1
2450,clytemnestra,1
2452,array,1
2452,burial,1
2452,thine,1
2453,died,1
2453,fell,1
2454,cried,1
2454,grave,1
2454,watch,1
2455,housefolk,1
2455,mourners,1
2455,nay,1
2457,child,1
2457,day,1
2457,like,1
2458,run,1
2458,seemly,1
2458,shall,1
2458,waits,1
2459,acheron,1
2459,waves,1
2459,white,1
2460,arms,1
2460,fold,1
2460,kiss,1
2463,chorus,1
2465,erst,1
2465,reviled,1
2466,revileth,1
2466,say,1
2466,shall,1
2467,spoil,1
2467,spoiled,1
2467,taken,1
2468,lifeblood,1
2468,slay,1
2469,ensueth,1
2469,god,1
2469,surely,1
2470,doth,1
2470,laws,1
2470,run,1
2470,time,1
2471,doeth,1
2471,tis,1
2471,written,1
2472,done,1
2472,shall,1
2474,gods,1
2474,grace,1
2474,law,1
2475,hunt,1
2475,race,1
2475,shall,1
2476,curses,1
2476,hall,1
2477,house,1
2477,sealed,1
2477,withal,1
2478,dreadfulness,1
2481,clytemnestra,1
2483,aye,1
2483,found,1
2483,hast,1
2483,law,1
2483,stept,1
2483,thou,1
2484,call,1
2484,even,1
2484,now,1
2484,truths,1
2484,wayyet,1
2485,hall,1
2485,haunts,1
2485,living,1
2485,wrath,1
2486,accept,1
2486,compact,1
2486,truce,1
2488,affliction,1
2488,doth,1
2488,heap,1
2489,charge,1
2489,upon,1
2490,far,1
2490,selfmurdering,1
2490,woe,1
2491,houses,1
2491,keep,1
2491,mens,1
2491,strange,1
2491,will,1
2493,behind,1
2493,dower,1
2493,leave,1
2493,little,1
2494,contented,1
2494,else,1
2494,utterly,1
2495,madness,1
2495,sky,1
2495,swept,1
2496,brethren,1
2496,kind,1
2496,slew,1
2496,wherein,1
2498,ceases,1
2498,exhausted,1
2498,fire,1
2498,gone,1
2499,aigisthos,1
2499,attendants,1
2499,bursts,1
2499,triumphantly,1
2499,with,1
2502,aigisthos,1
2504,dawn,1
2504,day,1
2504,righteousness,1
2504,shining,1
2505,confess,1
2505,fulfilled,1
2505,indeed,1
2505,now,2
2505,will,1
2506,birth,1
2506,death,1
2506,divine,1
2506,mans,1
2506,oer,1
2506,watchers,1
2507,anguish,1
2507,earth,1
2507,look,1
2508,love,1
2508,lying,1
2508,now,1
2508,see,1
2509,furies,1
2509,net,1
2509,see,1
2509,wove,1
2510,atone,1
2510,craft,1
2510,fathers,1
2510,hand,1
2510,old,1
2511,atreus,1
2511,father,1
2511,land,1
2511,mans,1
2512,reigning,1
2512,throne,1
2512,thyestes,1
2513,brother,1
2513,challenged,1
2513,mine,1
2514,cast,1
2514,city,1
2514,father,1
2514,home,1
2515,exile,1
2515,long,1
2515,turned,1
2516,hearth,1
2516,suppliant,1
2516,threw,1
2516,won,1
2517,mercy,1
2517,much,1
2517,promise,1
2518,fathers,1
2518,hall,1
2518,lifeblood,1
2518,reek,1
2519,atreus,1
2519,brother,1
2519,call,1
2519,godless,1
2520,eagerness,1
2520,god,1
2520,greet,1
2520,sire,1
2521,brotherhood,1
2521,feast,1
2521,love,1
2522,banquet,1
2522,feigning,1
2522,joyous,1
2522,laid,1
2522,meat,1
2523,children,1
2523,dead,1
2523,feet,1
2523,white,1
2524,apart,1
2524,"fingerfring\u00e3d",1
2524,hands,1
2524,set,1
2525,made,1
2525,seeing,1
2525,separate,1
2525,veiled,1
2526,knowing,1
2526,naught,1
2526,straightway,1
2526,tables,1
2527,bodies,1
2527,eating,1
2527,took,1
2527,wrought,1
2528,health,1
2528,knew,1
2528,race,1
2529,back,1
2529,board,1
2529,deed,1
2529,threw,1
2529,unnatural,1
2530,brake,1
2530,gorge,1
2530,murderous,1
2530,spewing,1
2530,spurning,1
2531,curse,1
2531,make,1
2531,spake,1
2531,strong,1
2531,table,1
2532,begot,1
2532,perish,1
2532,"pleisthen\u00e3s",1
2532,thus,1
2533,lies,1
2533,man,1
2533,plot,1
2534,mine,1
2534,righteously,1
2534,third,1
2535,atreus,1
2535,brethren,1
2535,butchering,1
2535,spared,1
2535,two,1
2536,broken,1
2536,cast,1
2536,day,1
2536,sire,1
2537,away,1
2537,clothes,1
2537,little,1
2537,swaddling,1
2537,thing,1
2538,exile,1
2538,grew,1
2538,last,1
2539,brought,1
2539,hath,1
2539,home,1
2539,justice,1
2539,outcast,1
2539,though,1
2539,yea,1
2540,arm,1
2540,far,1
2540,hath,1
2540,king,1
2540,land,1
2540,mine,1
2540,reached,1
2541,brain,1
2541,counselling,1
2541,hate,1
2541,wrought,1
2542,enemy,1
2542,mine,1
2542,seen,1
2542,well,1
2543,care,1
2543,dead,1
2543,die,1
2543,snare,1
2545,leader,1
2547,aigisthos,1
2547,dead,1
2547,insult,1
2548,counsel,1
2548,hast,1
2548,like,1
2548,said,1
2548,thou,1
2549,alone,1
2549,spilled,1
2549,thine,2
2549,will,1
2550,blood,1
2550,fulfilled,1
2550,justice,1
2550,piteous,1
2551,heart,1
2551,presageth,1
2551,scape,1
2551,shalt,1
2551,thou,1
2552,cursing,1
2552,day,1
2552,death,1
2552,"hurl\u00e3d",1
2554,aigisthos,1
2556,nether,1
2556,oarsman,1
2556,poor,1
2556,row,1
2556,thou,1
2557,deck,1
2557,main,1
2557,master,1
2557,sayst,1
2557,thou,1
2558,hard,1
2558,heads,1
2558,lesson,1
2558,may,1
2558,old,1
2558,prove,1
2559,fear,1
2559,obedience,1
2559,word,1
2560,bonds,1
2560,cold,1
2560,find,1
2560,help,1
2560,hunger,1
2560,men,1
2561,healers,1
2561,mind,1
2561,wits,1
2561,wondrous,1
2562,eyes,1
2562,hast,1
2562,seest,1
2562,spike,1
2563,fear,1
2563,kick,1
2563,pain,1
2563,strike,1
2563,thee,1
2563,thou,1
2565,leader,1
2566,clytemnestra,1
2566,turning,1
2568,fresh,1
2568,keep,1
2568,soldier,1
2568,war,1
2568,woman,1
2569,house,1
2569,oer,1
2569,shame,1
2569,sleep,1
2569,watch,1
2570,craft,1
2570,lord,1
2570,plot,1
2570,spears,1
2572,aigisthos,1
2572,clytemnestra,1
2572,dream,1
2572,heed,1
2572,pays,1
2572,though,1
2573,interupts,1
2575,aigisthos,1
2577,lead,1
2577,man,1
2577,old,1
2577,tears,1
2577,words,1
2578,hast,1
2578,opposite,1
2578,orpheus,1
2578,thou,1
2578,tongue,1
2579,chained,1
2579,enchanting,1
2579,song,1
2579,things,1
2580,chains,1
2580,mad,1
2580,noise,1
2580,put,1
2580,thee,1
2580,thy,1
2580,will,1
2581,enough,1
2581,mastered,1
2581,shalt,1
2581,tamer,1
2581,thou,1
2583,leader,1
2585,accurst,1
2585,argos,1
2585,master,1
2585,old,1
2585,thou,1
2586,afar,1
2586,durst,1
2586,never,1
2586,plotter,1
2586,thou,1
2587,affront,1
2587,hand,1
2587,raise,1
2587,strike,1
2587,thine,1
2589,aigisthos,1
2591,entice,1
2591,known,1
2591,wifes,1
2591,work,1
2592,bloodfoe,1
2592,confessed,1
2592,men,1
2592,old,1
2593,howbeit,1
2593,know,1
2593,possessions,1
2593,will,1
2594,king,1
2594,obeys,1
2595,easy,1
2595,hard,1
2595,shall,1
2595,tracehorse,1
2595,yoked,1
2596,cornflushed,1
2596,hunger,1
2596,hungers,1
2596,mate,1
2596,prison,1
2597,abate,1
2597,clammy,1
2597,murk,1
2597,rage,1
2597,see,1
2597,shall,1
2599,leader,1
2601,craven,1
2601,open,1
2601,soul,1
2601,strife,1
2601,thou,1
2602,bloodsin,1
2602,lay,1
2602,slay,1
2602,wife,1
2603,argos,1
2603,gods,1
2603,ill,1
2603,making,1
2603,staining,1
2604,orestes,1
2604,soil,1
2604,still,1
2604,thereof,1
2604,young,1
2605,fate,1
2605,guide,1
2605,home,1
2605,liveth,1
2605,will,1
2606,avenging,1
2606,conquering,1
2606,home,1
2606,kill,1
2606,twain,1
2608,aigisthos,1
2610,fore,1
2610,god,1
2610,hear,1
2610,pleasure,1
2610,shall,1
2610,soon,1
2610,speak,1
2610,thus,1
2610,tis,1
2611,advance,1
2611,business,1
2611,cometh,1
2611,pikes,1
2611,spear,1
2611,trusty,1
2613,body,1
2613,concealment,1
2613,dominate,1
2613,outside,1
2613,rush,1
2613,spearmen,1
2614,stage,1
2616,leader,1
2617,argos,1
2617,men,1
2617,ready,1
2617,sheath,1
2617,stand,1
2617,sword,1
2619,aigisthos,1
2621,also,1
2621,death,1
2621,hand,1
2621,heaven,1
2621,ready,1
2621,refuse,1
2621,sword,1
2623,leader,1
2625,accept,1
2625,come,1
2625,find,1
2625,hunger,1
2625,offerest,1
2625,thou,1
2625,thy,1
2625,word,1
2627,collapsed,1
2627,draw,1
2627,elders,1
2627,leader,1
2627,others,1
2627,some,1
2627,swords,1
2628,agamemnons,1
2628,from,1
2628,gathered,1
2628,men,1
2628,prepare,1
2628,retinue,1
2628,weakness,1
2629,battle,1
2629,blows,1
2629,breaks,1
2629,can,1
2629,clytemnestra,1
2629,come,1
2630,exhausted,1
2630,silence,1
2632,clytemnestra,1
2634,"bestbelov\u00e3d",1
2634,evil,1
2634,let,1
2634,nay,1
2634,peace,2
2634,work,1
2635,full,1
2635,good,1
2635,harvest,1
2635,past,1
2635,reaping,1
2635,surely,1
2636,blood,1
2636,enough,1
2636,everywherelet,1
2636,stain,1
2636,wounds,1
2637,dwelling,1
2637,elders,1
2637,every,1
2637,one,1
2637,reverend,1
2637,ways,1
2638,ere,1
2638,men,1
2638,must,1
2638,needs,1
2638,suffer,1
2638,things,1
2638,wrought,1
2639,done,1
2640,kneel,1
2640,may,1
2640,now,1
2640,strifes,1
2640,will,1
2641,beneath,1
2641,"bruis\u00e3d",1
2641,daemons,1
2641,god,1
2641,heavy,1
2641,heel,1
2641,praise,1
2641,though,1
2642,deign,1
2642,hear,1
2642,man,1
2642,speaks,1
2642,will,1
2642,woman,1
2642,word,1
2644,aigisthos,1
2646,brain,1
2646,burst,1
2646,flower,1
2646,folly,1
2646,thus,1
2646,tongue,1
2647,empty,1
2647,fortunes,1
2647,frown,1
2647,perilous,1
2647,sound,1
2647,tempting,1
2647,utter,1
2647,words,1
2648,counsel,1
2648,crown,1
2648,forgot,1
2648,gird,1
2648,leave,1
2648,wears,1
2648,wise,1
2650,leader,1
2652,argive,1
2652,caitiffs,1
2652,cringe,1
2652,crown,1
2652,squareth,1
2652,ways,1
2654,aigisthos,1
2655,sheathing,1
2655,sword,1
2655,them,1
2655,turning,1
2657,bah,1
2657,days,1
2657,fall,1
2657,hand,1
2657,thee,1
2657,will,1
2657,wrath,1
2659,leader,1
2661,days,1
2661,god,1
2661,guide,1
2661,home,1
2661,orestes,1
2661,shall,1
2663,aigisthos,1
2665,dreams,1
2665,exile,1
2665,feed,1
2665,food,1
2665,know,2
2665,men,1
2665,vain,1
2667,leader,1
2669,defile,1
2669,fat,1
2669,forward,1
2669,hour,1
2669,little,1
2669,right,1
2669,thy,1
2669,wax,1
2671,aigisthos,1
2673,feel,1
2673,folly,1
2673,know,1
2673,now,1
2673,power,1
2673,shalt,1
2673,spare,1
2673,thee,1
2673,thou,1
2673,well,1
2675,leader,1
2677,aye,1
2677,beside,1
2677,bird,1
2677,doth,1
2677,greatness,1
2677,mate,1
2677,swell,1
2677,thy,1
2677,vaunt,2
2679,clytemnestra,1
2681,baying,1
2681,dwell,1
2681,forget,1
2681,hounds,1
2681,round,1
2681,shall,1
2681,thee,1
2681,thou,1
2681,vain,1
2682,great,1
2682,house,1
2682,kings,1
2682,last,1
2682,order,1
2682,things,1
2682,two,1
2682,well,1
2682,will,1
