document,term,count
379,exasperated,1
379,masts,1
379,purposing,1
379,visible,1
379,whale,1
380,act,1
380,clean,1
380,craft,1
380,enormous,1
380,impaling,1
380,spring,1
381,mastheads,1
381,three,1
381,upon,1
383,entry,1
383,heathenish,1
383,hung,1
383,opposite,1
383,wall,1
384,array,1
384,clubs,1
384,monstrous,1
384,set,1
384,spears,1
384,thickly,1
385,glittering,1
385,ivory,1
385,knots,1
385,others,1
385,resembling,1
385,saws,1
385,teeth,1
385,tufted,1
386,hair,1
386,handle,1
386,human,1
386,one,1
386,round,1
386,sickleshaped,1
386,sweeping,1
386,vast,1
387,grass,1
387,like,1
387,longarmed,1
387,made,1
387,mower,1
387,newmown,1
387,segment,1
388,cannibal,1
388,gazed,1
388,monstrous,1
388,savage,1
388,shuddered,1
388,wondered,1
389,deathharvesting,1
389,ever,1
389,gone,1
389,hacking,1
389,horrifying,1
390,harpoons,1
390,implement,1
390,lances,1
390,mixed,1
390,old,1
390,rusty,1
390,whaling,1
391,broken,1
391,deformed,1
391,long,1
391,storied,1
391,weapons,1
392,ago,1
392,elbowed,1
392,fifteen,1
392,fifty,1
392,kill,1
392,lance,1
392,nathan,1
392,now,1
392,swain,1
392,wildly,1
392,years,1
393,harpoon,1
393,like,1
393,sunrise,1
393,sunset,1
393,whales,1
394,away,1
394,corkscrew,1
394,flung,1
394,javan,1
394,now,1
394,run,1
394,seas,1
394,whale,1
395,afterwards,1
395,blanco,1
395,cape,1
395,entered,1
395,iron,1
395,original,1
395,slain,1
395,years,1
396,body,1
396,like,1
396,needle,1
396,nigh,1
396,restless,1
396,sojourning,1
396,tail,1
397,feet,1
397,forty,1
397,found,1
397,full,1
397,imbedded,1
397,last,1
397,man,1
397,travelled,1
398,hump,1
400,crossing,1
400,dusky,1
400,entry,1
400,lowarched,1
400,waycut,1
400,yon,1
401,central,1
401,chimney,1
401,great,1
401,must,1
401,old,1
401,times,1
402,duskier,1
402,enter,1
402,fireplaces,1
402,place,1
402,public,1
402,room,1
402,round,1
402,still,1
403,beams,1
403,low,1
403,old,1
403,ponderous,1
403,wrinkled,1
404,almost,1
404,beneath,1
404,crafts,1
404,fancy,1
404,old,1
404,planks,1
404,trod,1
405,cockpits,1
405,corneranchored,1
405,especially,1
405,howling,1
405,night,1
406,ark,1
406,furiously,1
406,long,1
406,low,1
406,old,1
406,one,1
406,rocked,1
406,shelflike,1
406,side,1
406,stood,1
407,cases,1
407,covered,1
407,cracked,1
407,dusty,1
407,filled,1
407,glass,1
407,rarities,1
407,table,1
408,gathered,1
408,nooks,1
408,projecting,1
408,remotest,1
408,wide,1
408,worlds,1
409,angle,1
409,bar,1
409,darklooking,1
409,den,1
409,room,1
409,rude,1
409,stands,1
410,attempt,1
410,head,1
410,may,1
410,right,1
410,stands,1
410,whales,1
411,almost,1
411,arched,1
411,bone,1
411,coach,1
411,drive,1
411,jaw,1
411,might,1
411,vast,1
411,whales,1
411,wide,1
412,beneath,1
412,decanters,1
412,old,1
412,ranged,1
412,round,1
412,shabby,1
412,shelves,1
412,within,1
413,another,1
413,bottles,1
413,destruction,1
413,flasks,1
413,jaws,1
413,like,1
413,swift,1
414,bustles,1
414,called,1
414,cursed,1
414,indeed,1
414,jonah,1
414,little,1
414,name,1
415,dearly,1
415,man,1
415,money,1
415,old,1
415,sailors,1
415,sells,1
415,withered,1
416,death,1
416,deliriums,1
418,abominable,1
418,poison,1
418,pours,1
418,though,1
418,tumblers,1
419,cylinders,1
419,glasses,1
419,goggling,1
419,green,1
419,TRUE,1
419,villanous,1
419,withoutwithin,1
420,bottom,1
420,cheating,1
420,deceitfully,1
420,downwards,1
420,meridians,1
420,parallel,1
420,tapered,1
421,fill,1
421,footpads,1
421,glass,1
421,goblets,1
421,pecked,1
421,rudely,1
421,surround,1
422,charge,1
422,mark,1
422,penny,2
423,cape,1
423,full,1
423,glass,1
423,gulp,1
423,horn,1
423,may,1
423,measure,1
424,shilling,1
426,entering,1
426,found,1
426,gathered,1
426,number,1
426,place,1
426,seamen,1
426,upon,1
426,young,1
427,dim,1
427,divers,1
427,examining,1
427,light,1
427,skrimshander,1
427,specimens,1
427,table,1
428,accommodated,1
428,desired,1
428,landlord,1
428,sought,1
428,telling,1
429,answer,1
429,bed,1
429,full,1
429,house,1
429,received,1
429,room,1
429,unoccupied,1
430,added,1
430,avast,1
430,forehead,1
430,haint,1
430,objections,1
430,tapping,1
431,blanket,1
431,goin,1
431,harpooneers,1
431,sharing,1
431,spose,1
432,better,1
432,get,1
432,sort,1
432,thing,1
432,used,1
432,whalin,1
434,bed,1
434,liked,1
434,never,1
434,sleep,1
434,told,1
434,two,1
435,depend,1
435,ever,1
435,harpooneer,1
435,might,1
435,upon,1
436,landlord,1
436,place,1
436,really,1
437,decidedly,1
437,harpooneer,1
437,objectionable,1
437,rather,1
437,wander,1
438,bitter,1
438,night,1
438,put,1
438,strange,1
438,town,1
439,blanket,1
439,decent,1
439,half,1
439,mans,1
441,right,1
441,seat,1
441,supper,2
441,take,1
441,thought,1
441,want,1
442,directly,1
442,ready,1
442,supperll,1
444,bench,1
444,carved,1
444,like,1
444,old,1
444,sat,1
444,settle,1
444,wooden,1
445,adorning,1
445,battery,1
445,end,1
445,one,1
445,ruminating,1
445,still,1
445,tar,1
446,away,1
446,diligently,1
446,jackknife,1
446,space,1
446,stooping,1
446,working,1
447,full,1
447,hand,1
447,legs,1
447,sail,1
447,ship,1
447,trying,1
448,headway,1
448,make,1
448,much,1
448,thought,1
450,five,1
450,four,1
450,last,1
450,meal,1
450,summoned,1
451,adjoining,1
451,cold,1
451,fire,1
451,iceland,1
451,landlord,1
451,room,1
452,afford,1
452,candles,1
452,dismal,1
452,nothing,1
452,said,1
452,tallow,1
452,two,1
453,button,1
453,fain,1
453,jackets,1
453,monkey,1
453,sheet,1
453,winding,1
454,cups,1
454,fingers,1
454,frozen,1
454,half,1
454,hold,1
454,lips,1
454,scalding,1
454,tea,1
455,fare,1
455,kind,1
455,meat,1
455,potatoes,1
455,substantial,1
456,dumplings,2
456,fellow,1
456,good,1
456,heavens,1
456,one,1
456,supper,1
456,young,1
457,addressed,1
457,box,1
457,coat,1
457,direful,1
457,dumplings,1
457,green,1
458,manner,1
460,boy,1
460,dead,1
460,landlord,1
460,nightmare,1
460,said,1
461,sartainty,1
463,aint,1
463,harpooneer,1
463,landlord,1
463,whispered,1
465,diabolically,1
465,funny,1
465,harpooneer,1
465,looking,1
465,said,1
465,sort,1
466,chap,1
466,complexioned,1
466,dark,1
466,dumplings,1
466,eats,2
466,never,1
467,likes,1
467,nothing,1
467,rare,1
467,steaks,1
469,devil,1
469,harpooneer,1
469,says,1
471,afore,1
471,answer,1
471,long,1
473,began,1
473,dark,1
473,feel,1
473,help,1
473,suspicious,1
474,complexioned,1
474,harpooneer,1
474,made,1
474,mind,1
474,rate,1
475,get,1
475,must,1
475,sleep,1
475,together,1
475,turned,1
475,undress,1
476,bed,1
478,back,1
478,barroom,1
478,company,1
478,knowing,1
478,supper,1
478,went,1
479,else,1
479,evening,1
479,resolved,1
479,rest,1
479,spend,1
480,looker,1
482,heard,1
482,landlord,1
482,noise,1
482,presently,1
482,rioting,1
482,starting,1
482,without,1
483,crew,1
483,cried,1
483,grampuss,1
483,offing,1
483,reported,1
483,seed,1
484,boys,1
484,full,1
484,hurrah,1
484,morning,1
484,now,1
484,ship,1
484,three,1
484,voyage,1
484,years,1
485,feegees,1
485,latest,1
485,news,1
487,boots,1
487,door,1
487,entry,1
487,flung,1
487,heard,1
487,open,1
487,sea,1
487,tramping,1
488,enough,1
488,enveloped,1
488,mariners,1
488,rolled,1
488,set,1
488,shaggy,1
488,wild,1
489,coats,1
489,comforters,1
489,heads,1
489,muffled,1
489,watch,1
489,woollen,1
490,beards,1
490,bedarned,1
490,icicles,1
490,ragged,1
490,seemed,1
490,stiff,1
491,bears,1
491,boat,1
491,eruption,1
491,just,1
491,labrador,1
491,landed,1
492,entered,1
492,first,1
492,house,1
492,wonder,1
493,bar,1
493,made,1
493,mouth,1
493,straight,1
493,wake,1
493,whales,1
493,wrinkled,1
494,brimmers,1
494,jonah,1
494,little,1
494,officiating,1
494,old,1
494,poured,1
494,soon,1
495,bad,1
495,cold,1
495,complained,1
495,head,1
495,jonah,1
495,one,1
495,round,1
495,upon,1
496,gin,1
496,mixed,1
496,molasses,1
496,pitchlike,1
496,potion,1
496,swore,1
497,catarrhs,1
497,colds,1
497,cure,1
497,mind,1
497,never,1
497,sovereign,1
497,whatsoever,1
498,caught,1
498,coast,1
498,labrador,1
498,long,1
498,standing,1
498,whether,1
499,iceisland,1
499,side,1
499,weather,1
501,even,1
501,generally,1
501,heads,1
501,liquor,1
501,mounted,1
501,soon,1
502,arrantest,1
502,began,1
502,capering,1
502,landed,1
502,newly,1
502,sea,1
502,topers,1
503,obstreperously,1
505,aloof,1
505,held,1
505,however,1
505,observed,1
505,one,1
505,somewhat,1
505,though,1
506,desirous,1
506,hilarity,1
506,seemed,1
506,shipmates,1
506,spoil,1
507,face,1
507,making,1
507,much,1
507,noise,1
507,refrained,1
507,sober,1
507,upon,1
507,whole,1
507,yet,1
508,interested,1
508,man,1
508,rest,1
508,seagods,1
508,since,1
509,become,1
509,ordained,1
509,shipmate,1
509,soon,1
509,though,1
510,concerned,1
510,far,1
510,narrative,1
510,one,1
510,sleepingpartner,1
510,will,1
511,description,1
511,feet,1
511,full,1
511,little,1
511,six,1
511,stood,1
511,upon,1
511,venture,1
512,chest,1
512,cofferdam,1
512,height,1
512,like,1
512,noble,1
512,shoulders,1
513,brawn,1
513,brown,1
513,burnt,1
513,deeply,1
513,face,1
513,man,1
513,seen,1
513,seldom,1
514,contrast,1
514,dazzling,1
514,deep,1
514,making,1
514,teeth,1
514,white,1
515,eyes,1
515,floated,1
515,give,1
515,reminiscences,1
515,seem,1
515,shadows,1
516,announced,1
516,joy,1
516,much,1
516,southerner,1
516,voice,1
517,fine,1
517,must,1
517,one,1
517,stature,1
517,tall,1
517,thought,1
518,alleghanian,1
518,mountaineers,1
518,revelry,1
518,ridge,1
518,virginia,1
519,away,1
519,companions,1
519,height,1
519,man,1
519,mounted,1
519,slipped,1
520,became,1
520,comrade,1
520,saw,1
520,till,1
520,unobserved,1
521,however,1
521,minutes,1
521,missed,1
521,sea,1
521,shipmates,1
522,favourite,1
522,huge,1
522,raised,1
522,reason,1
522,seems,1
523,bulkington,3
523,cry,1
523,darted,1
524,house,1
524,pursuit,1
526,almost,1
526,nine,1
526,now,1
526,oclock,1
526,room,1
526,seeming,1
527,began,1
527,congratulate,1
527,orgies,1
527,quiet,1
527,supernaturally,1
528,entrance,1
528,just,1
528,little,1
528,occurred,1
528,plan,1
528,previous,1
528,upon,1
529,seamen,1
531,bed,1
531,deal,1
531,fact,1
531,good,1
531,man,1
531,prefers,1
531,sleep,1
531,two,1
532,brother,1
532,know,1
532,rather,1
532,sleep,1
533,comes,1
533,like,1
533,people,1
533,private,1
533,sleeping,1
534,inn,1
534,sleeping,1
534,strange,2
534,stranger,1
534,unknown,1
535,harpooneer,1
535,indefinitely,1
535,objections,1
535,stranger,1
535,town,1
536,earthly,1
536,multiply,1
536,reason,1
536,sailor,1
537,anybody,1
537,bed,1
537,else,1
537,sailors,1
537,sleep,2
537,two,1
538,ashore,1
538,bachelor,1
538,bed,1
538,kings,1
538,sea,1
538,sure,1
538,two,1
539,apartment,1
539,hammock,1
539,one,1
539,sleep,1
539,together,1
540,blanket,1
540,cover,1
540,skin,1
540,sleep,1
542,abominated,1
542,harpooneer,1
542,pondered,1
543,fair,1
543,presume,1
543,sleeping,1
543,thought,1
544,case,1
544,harpooneer,1
544,linen,1
544,might,1
544,woollen,1
545,began,1
545,certainly,1
545,finest,1
545,none,1
545,tidiest,1
545,twitch,1
546,besides,1
546,decent,1
546,getting,1
546,harpooneer,1
546,late,1
547,bedwards,1
547,going,1
547,home,1
547,now,1
547,suppose,1
547,tumble,1
547,upon,1
548,coming,1
548,hole,1
548,midnight,1
548,tell,1
548,vile,1
550,changed,1
550,harpooneer,1
550,landlord,1
550,mind,1
550,sleep,1
551,bench,1
551,try,1
553,just,1
553,please,1
553,sorry,1
553,spare,1
553,tablecloth,1
554,board,1
554,feeling,1
554,knots,1
554,mattress,1
554,plaguy,1
554,rough,1
555,bit,1
555,carpenters,1
555,got,1
555,notches,1
555,plane,1
555,skrimshander,1
555,wait,1
556,barwait,1
556,enough,1
556,make,1
556,say,1
556,saying,1
556,snug,1
557,dusting,1
557,first,1
557,handkerchief,1
557,old,1
557,plane,1
557,procured,1
557,silk,1
558,away,1
558,bed,1
558,bench,1
558,grinning,1
558,planing,1
558,set,1
558,vigorously,1
559,ape,1
559,flew,1
559,last,1
559,left,1
559,like,1
559,right,1
559,shavings,1
559,till,1
560,bump,1
560,came,1
560,indestructible,1
560,knot,1
560,landlord,1
560,planeiron,1
561,heavens,1
561,near,1
561,quit,1
561,sake,1
561,spraining,1
561,told,1
561,wrist,1
562,bed,1
562,enough,1
562,know,1
562,planing,1
562,soft,1
562,suit,1
563,eider,1
563,gathering,1
563,make,1
563,pine,1
563,plank,1
563,world,1
564,another,1
564,great,1
564,grin,1
564,shavings,1
564,stove,1
564,throwing,1
565,business,1
565,left,1
565,middle,1
565,room,1
565,went,1
566,brown,1
566,study,1
568,bench,1
568,foot,1
568,found,1
568,measure,1
568,now,1
568,took,1
569,chair,1
569,foot,1
569,mended,1
569,short,1
570,bench,1
570,four,1
570,higher,1
570,inches,1
570,narrow,1
570,room,1
571,one,1
571,placed,1
571,planed,1
571,yoking,1
572,along,1
572,bench,1
572,clear,1
572,first,1
572,lengthwise,1
572,space,1
572,wall,1
573,back,1
573,interval,1
573,leaving,1
573,little,1
573,settle,1
574,air,1
574,came,1
574,cold,1
574,draught,1
574,found,1
574,soon,1
575,especially,1
575,never,1
575,plan,1
575,sill,1
575,window,1
576,another,1
576,current,1
576,door,1
576,met,1
576,one,1
576,rickety,1
576,window,1
577,formed,1
577,immediate,1
577,series,1
577,small,1
577,together,1
577,whirlwinds,1
578,night,1
578,spend,1
578,spot,1
578,thought,1
578,vicinity,1
580,devil,1
580,fetch,1
580,harpooneer,1
580,steal,1
580,stop,1
580,thought,1
581,bed,1
581,bolt,1
581,door,1
581,inside,1
581,jump,1
581,march,1
582,bad,1
582,idea,1
582,knockings,1
582,seemed,1
582,upon,1
582,violent,1
582,wakened,1
583,dismissed,1
583,next,1
583,second,1
583,tell,1
583,thoughts,1
584,harpooneer,1
584,might,1
584,morning,1
584,popped,1
584,room,1
584,soon,1
585,entry,1
585,knock,1
585,ready,1
585,standing,1
587,chance,1
587,looking,1
587,possible,1
587,round,1
587,seeing,1
587,spending,1
587,still,1
588,bed,1
588,began,1
588,night,1
588,persons,1
588,sufferable,1
588,think,1
588,unless,1
589,cherishing,1
589,might,1
589,prejudices,1
589,unwarrantable,1
590,awhile,1
590,dropping,1
590,harpooneer,1
590,must,1
590,thinks,1
590,unknown,1
590,wait,1
591,good,1
591,long,1
591,look,1
591,may,1
591,perhaps,1
592,become,1
592,bedfellows,1
592,good,1
592,jolly,1
592,telling,1
594,boarders,1
594,coming,1
594,kept,1
594,ones,1
594,though,1
594,threes,1
594,twos,1
595,bed,1
595,going,1
595,harpooneer,1
595,sign,1
595,yet,1
597,always,1
597,chap,1
597,keep,1
597,landlord,1
597,said,1
597,sort,1
598,hard,1
598,hours,1
598,late,1
598,now,1
598,oclock,1
598,twelve,1
598,upon,1
600,chuckle,1
600,chuckled,1
600,landlord,1
600,lean,1
600,seemed,1
601,beyond,1
601,comprehension,1
601,mightily,1
601,something,1
601,tickled,1
602,airley,1
602,answered,1
602,bed,1
602,birdairley,1
602,early,1
602,generally,1
603,bird,1
603,catches,1
603,night,1
603,riseyes,1
603,went,1
603,worm,1
604,airth,1
604,keeps,1
604,late,1
604,peddling,1
604,see,2
605,head,1
605,may,1
605,sell,1
605,unless,1
607,bamboozingly,1
607,head,1
607,sell,1
607,sort,1
607,story,1
608,getting,1
608,pretend,1
608,rage,1
608,say,1
608,telling,1
608,towering,1
609,actually,1
609,blessed,1
609,engaged,1
609,harpooneer,1
609,landlord,1
609,saturday,1
610,around,1
610,head,1
610,morning,1
610,night,1
610,peddling,1
610,rather,1
610,sunday,1
610,town,1
612,landlord,1
612,precisely,1
612,said,1
612,told,1
613,markets,1
613,overstocked,1
613,sell,1
615,shouted,1
617,aint,1
617,heads,2
617,many,1
617,sure,1
617,world,1
619,better,1
619,calmly,1
619,landlord,1
619,quite,1
619,said,1
619,tell,1
620,green,1
620,spinning,1
620,stop,1
620,yarn,1
622,may,1
622,stick,1
622,taking,1
622,toothpick,1
622,whittling,1
623,brown,1
623,done,1
623,ere,1
623,guess,1
623,harpooneer,1
623,hears,1
623,rayther,1
624,head,1
624,slanderin,1
626,break,1
626,flying,1
626,now,1
626,passion,1
626,said,1
627,farrago,1
627,landlords,1
627,unaccountable,1
629,broke,1
629,ready,1
629,said,1
631,broke,2
631,mean,1
631,said,1
633,guess,1
633,reason,1
633,sartain,1
633,sell,1
635,cool,1
635,going,1
635,hecla,1
635,landlord,1
635,said,1
636,must,1
636,one,1
636,snowstormlandlord,1
636,stop,1
636,understand,1
636,whittling,1
637,another,1
637,come,1
637,delay,1
637,house,1
637,want,1
637,without,1
638,bed,1
638,can,1
638,give,1
638,half,2
638,one,1
638,tell,1
639,belongs,1
639,certain,1
639,harpooneer,2
640,mystifying,1
640,persist,1
640,seen,1
640,telling,1
640,yet,1
641,beget,1
641,exasperating,1
641,feeling,1
641,stories,1
641,tending,1
641,uncomfortable,1
642,bedfellow,1
642,connexion,1
642,design,1
642,man,1
642,sort,1
642,towards,1
643,confidential,1
643,highest,1
643,intimate,1
643,landlord,1
643,one,1
644,degree,1
644,demand,1
644,now,1
644,speak,1
644,tell,1
645,harpooneer,1
645,respects,1
645,safe,1
645,shall,1
645,spend,1
645,whether,1
646,first,1
646,good,1
646,night,1
646,place,1
646,unsay,1
646,will,1
647,good,1
647,head,1
647,selling,1
647,story,1
647,take,1
647,TRUE,1
648,evidence,1
648,harpooneer,1
648,idea,1
648,mad,1
648,sleeping,1
648,stark,1
649,landlord,1
649,madman,1
649,mean,1
649,sir,2
649,trying,1
650,induce,1
650,knowingly,1
650,liable,1
650,render,1
650,thereby,1
651,criminal,1
651,prosecution,1
653,breath,1
653,fetching,1
653,landlord,1
653,long,2
653,purty,1
653,said,1
653,wall,1
654,chap,1
654,easy,2
654,little,1
654,now,1
654,rips,1
654,sarmon,1
655,arrived,1
655,harpooneer,1
655,just,1
655,tellin,1
656,balmed,1
656,bought,1
656,heads,1
656,lot,1
656,new,1
656,seas,1
656,south,1
656,zealand,1
657,curios,1
657,great,1
657,know,1
657,one,2
657,sold,1
658,cause,1
658,morrows,1
658,night,1
658,sell,1
658,sunday,1
658,trying,1
659,folks,1
659,goin,1
659,heads,1
659,human,1
659,sellin,1
659,streets,1
660,churches,1
660,just,1
660,last,1
660,stopped,1
